productId,name,subType,rarity,printing,marketPrice,lowPrice,highPrice,lastUpdated
592811,Spirit Reaper (Quarter Century Secret Rare),1st Edition,,,11.34,9.0,29.99,
592812,Dark Magician Girl (Platinum Secret Rare) (A),1st Edition,,,6.01,5.0,100.0,
592813,Dark Magician Girl (Quarter Century Secret Rare) (A),1st Edition,,,90.25,72.99,199.99,
592814,Apprentice Magician (Platinum Secret Rare),1st Edition,,,0.33,0.2,20.0,
592815,Apprentice Magician (Quarter Century Secret Rare),1st Edition,,,3.63,2.75,20.0,
592816,Breaker the Magical Warrior (Platinum Secret Rare),1st Edition,,,3.09,2.0,12.23,
592817,Breaker the Magical Warrior (Quarter Century Secret Rare),1st Edition,,,33.13,33.25,99.99,
592818,Dark Paladin (Platinum Secret Rare),1st Edition,,,2.86,2.5,15.0,
592819,Dark Paladin (Quarter Century Secret Rare),1st Edition,,,41.74,33.99,169.0,
592820,Wave-Motion Cannon (Platinum Secret Rare),1st Edition,,,0.48,0.15,8.91,
592821,Wave-Motion Cannon (Quarter Century Secret Rare),1st Edition,,,5.77,4.64,18.99,
592822,Vampire Lord (Platinum Secret Rare),1st Edition,,,0.54,0.43,24.99,
592823,Vampire Lord (Quarter Century Secret Rare),1st Edition,,,7.88,5.88,49.99,
592824,D.D. Warrior Lady (Platinum Secret Rare),1st Edition,,,1.55,0.27,9.99,
592825,D.D. Warrior Lady (Quarter Century Secret Rare),1st Edition,,,18.34,24.99,33.33,
592826,Sakuretsu Armor (Platinum Secret Rare),1st Edition,,,2.32,1.99,9.99,
592827,Sakuretsu Armor (Quarter Century Secret Rare),1st Edition,,,12.35,11.39,25.0,
592828,Strike Ninja (Platinum Secret Rare),1st Edition,,,0.42,0.12,5.0,
592829,Strike Ninja (Quarter Century Secret Rare),1st Edition,,,5.11,3.72,12.99,
592830,Black Luster Soldier - Envoy of the Beginning (Platinum Secret Rare),1st Edition,,,5.82,5.48,29.84,
592831,Black Luster Soldier - Envoy of the Beginning (Quarter Century Secret Rare),1st Edition,,,67.06,59.99,199.99,
592832,Chaos Emperor Dragon - Envoy of the End (Platinum Secret Rare),1st Edition,,,2.31,1.99,28.18,
592833,Chaos Emperor Dragon - Envoy of the End (Quarter Century Secret Rare),1st Edition,,,33.2,25.99,149.95,
592834,Dark Magician of Chaos (Platinum Secret Rare),1st Edition,,,3.4,2.99,20.0,
592835,Dark Magician of Chaos (Quarter Century Secret Rare),1st Edition,,,46.09,41.47,199.95,
592836,Smashing Ground (Platinum Secret Rare),1st Edition,,,1.62,1.43,8.91,
592837,Smashing Ground (Quarter Century Secret Rare),1st Edition,,,18.93,16.27,80.0,
592838,Dimension Fusion (Platinum Secret Rare),1st Edition,,,5.31,4.0,15.85,
592839,Dimension Fusion (Quarter Century Secret Rare),1st Edition,,,11.47,11.37,69.99,
592840,The Winged Dragon of Ra (Platinum Secret Rare),1st Edition,,,6.76,6.6,15.99,
592841,The Winged Dragon of Ra (Quarter Century Secret Rare),1st Edition,,,30.58,26.63,149.95,
592842,Blowback Dragon (Platinum Secret Rare),1st Edition,,,0.59,0.2,9.88,
592843,Blowback Dragon (Quarter Century Secret Rare),1st Edition,,,4.1,3.32,50.0,
592844,Night Assailant (Platinum Secret Rare),1st Edition,,,1.56,1.0,9.88,
592845,Night Assailant (Quarter Century Secret Rare),1st Edition,,,9.37,8.45,49.95,
592846,Return from the Different Dimension (Platinum Secret Rare),1st Edition,,,2.37,1.98,9.99,
592847,Return from the Different Dimension (Quarter Century Secret Rare),1st Edition,,,16.92,16.23,140.0,
592848,D.D. Assailant (Platinum Secret Rare),1st Edition,,,1.46,0.99,9.99,
592849,D.D. Assailant (Quarter Century Secret Rare),1st Edition,,,9.87,8.4,26.97,
592850,Mobius the Frost Monarch (Platinum Secret Rare),1st Edition,,,1.28,0.8,9.95,
592851,Mobius the Frost Monarch (Quarter Century Secret Rare),1st Edition,,,10.86,10.2,40.0,
592852,Thestalos the Firestorm Monarch (Platinum Secret Rare),1st Edition,,,1.09,0.69,5.0,
592853,Thestalos the Firestorm Monarch (Quarter Century Secret Rare),1st Edition,,,6.94,7.17,50.0,
592854,Dekoichi the Battlechanted Locomotive (Platinum Secret Rare),1st Edition,,,2.31,0.99,9.99,
592855,Dekoichi the Battlechanted Locomotive (Quarter Century Secret Rare),1st Edition,,,9.5,8.14,38.95,
592856,Machine Duplication (Platinum Secret Rare),1st Edition,,,1.12,0.75,9.0,
592857,Machine Duplication (Quarter Century Secret Rare),1st Edition,,,10.62,7.65,510.09,
592858,Cyber-Stein (Platinum Secret Rare),1st Edition,,,1.5,1.0,251.13,
592859,Cyber-Stein (Quarter Century Secret Rare),1st Edition,,,7.4,7.62,34.99,
592860,Sacred Phoenix of Nephthys (Platinum Secret Rare),1st Edition,,,0.36,0.14,5.0,
592861,Sacred Phoenix of Nephthys (Quarter Century Secret Rare),1st Edition,,,3.88,3.5,15.0,
592862,Lightning Vortex (Platinum Secret Rare),1st Edition,,,6.37,3.5,19.99,
592863,Lightning Vortex (Quarter Century Secret Rare),1st Edition,,,19.37,16.99,30.23,
592864,Phoenix Wing Wind Blast (Platinum Secret Rare),1st Edition,,,1.87,1.49,9.84,
592865,Phoenix Wing Wind Blast (Quarter Century Secret Rare),1st Edition,,,12.96,13.61,50.0,
592866,Deck Devastation Virus (Platinum Secret Rare),1st Edition,,,1.9,1.5,9.95,
592867,Deck Devastation Virus (Quarter Century Secret Rare),1st Edition,,,29.8,27.99,59.99,
592868,Ancient Gear Golem (Platinum Secret Rare),1st Edition,,,1.03,0.59,9.88,
592869,Ancient Gear Golem (Quarter Century Secret Rare),1st Edition,,,11.86,11.99,30.0,
592870,Elemental HERO Flame Wingman (Platinum Secret Rare),1st Edition,,,1.12,0.7,9.84,
592871,Elemental HERO Flame Wingman (Quarter Century Secret Rare),1st Edition,,,22.77,18.87,79.95,
592872,Elemental HERO Thunder Giant (Platinum Secret Rare),1st Edition,,,0.65,0.49,9.88,
592873,Elemental HERO Thunder Giant (Quarter Century Secret Rare),1st Edition,,,7.83,6.36,39.99,
592874,Brain Control (Platinum Secret Rare),1st Edition,,,2.65,2.4,10.0,
592875,Brain Control (Quarter Century Secret Rare),1st Edition,,,24.33,23.0,49.99,
592876,Cyber Dragon (Platinum Secret Rare),1st Edition,,,2.28,1.93,9.88,
592877,Cyber Dragon (Quarter Century Secret Rare),1st Edition,,,25.0,22.22,99.99,
592878,Cyber End Dragon (Platinum Secret Rare),1st Edition,,,1.18,0.62,10.0,
592879,Cyber End Dragon (Quarter Century Secret Rare),1st Edition,,,17.96,16.46,99.99,
592880,Elemental HERO Wildheart (Platinum Secret Rare),1st Edition,,,0.47,0.25,9.88,
592881,Elemental HERO Wildheart (Quarter Century Secret Rare),1st Edition,,,3.84,2.75,10.5,
592882,"Sillva, Warlord of Dark World (Platinum Secret Rare)",1st Edition,,,0.8,0.3,5.0,
592883,"Sillva, Warlord of Dark World (Quarter Century Secret Rare)",1st Edition,,,7.36,6.94,50.0,
592884,"Goldd, Wu-Lord of Dark World (Platinum Secret Rare)",1st Edition,,,0.42,0.15,9.88,
592885,"Goldd, Wu-Lord of Dark World (Quarter Century Secret Rare)",1st Edition,,,4.42,3.0,50.0,
592886,Pot of Avarice (Platinum Secret Rare),1st Edition,,,3.9,2.99,10.0,
592887,Pot of Avarice (Quarter Century Secret Rare),1st Edition,,,26.79,19.72,99.99,
592888,Treeborn Frog (Platinum Secret Rare),1st Edition,,,1.8,1.05,19.99,
592889,Treeborn Frog (Quarter Century Secret Rare),1st Edition,,,12.78,11.71,49.0,
592890,Shrink (Platinum Secret Rare),1st Edition,,,0.42,0.01,8.91,
592891,Shrink (Quarter Century Secret Rare),1st Edition,,,5.44,3.74,420.69,
592892,Dimensional Fissure (Platinum Secret Rare),1st Edition,,,1.55,1.22,501.5,
592893,Dimensional Fissure (Quarter Century Secret Rare),1st Edition,,,18.49,22.41,39.99,
592894,Macro Cosmos (Platinum Secret Rare),1st Edition,,,0.8,0.25,9.88,
592895,Macro Cosmos (Quarter Century Secret Rare),1st Edition,,,10.76,7.34,39.4,
592896,Icarus Attack (Platinum Secret Rare),1st Edition,,,1.72,0.99,9.99,
592897,Icarus Attack (Quarter Century Secret Rare),1st Edition,,,11.5,10.08,69.0,
592898,Chimeratech Overdragon (Platinum Secret Rare),1st Edition,,,0.8,0.45,9.88,
592899,Chimeratech Overdragon (Quarter Century Secret Rare),1st Edition,,,12.31,7.63,34.99,
592900,Mausoleum of the Emperor (Platinum Secret Rare),1st Edition,,,0.32,0.17,8.91,
592901,Mausoleum of the Emperor (Quarter Century Secret Rare),1st Edition,,,2.81,1.0,9.99,
592902,Future Fusion (Platinum Secret Rare),1st Edition,,,0.85,0.5,8.91,
592903,Future Fusion (Quarter Century Secret Rare),1st Edition,,,8.82,6.55,30.0,
592904,Overload Fusion (Platinum Secret Rare),1st Edition,,,0.5,0.42,8.91,
592905,Overload Fusion (Quarter Century Secret Rare),1st Edition,,,4.94,3.75,17.99,
592906,Snipe Hunter (Platinum Secret Rare),1st Edition,,,0.52,0.15,5.95,
592907,Snipe Hunter (Quarter Century Secret Rare),1st Edition,,,3.69,3.96,19.99,
592908,Instant Fusion (Platinum Secret Rare),1st Edition,,,1.76,1.0,8.91,
592909,Instant Fusion (Quarter Century Secret Rare),1st Edition,,,18.0,16.65,100.5,
592911,Card Trooper (Quarter Century Secret Rare),1st Edition,,,13.05,12.72,49.95,
592912,Destiny Draw (Platinum Secret Rare),1st Edition,,,0.3,0.15,8.91,
592913,Destiny Draw (Quarter Century Secret Rare),1st Edition,,,6.01,4.57,39.99,
592914,Grandmaster of the Six Samurai (Platinum Secret Rare),1st Edition,,,0.83,0.25,9.99,
592915,Grandmaster of the Six Samurai (Quarter Century Secret Rare),1st Edition,,,5.89,4.52,50.0,
592916,Skyscraper 2 - Hero City (Platinum Secret Rare),1st Edition,,,0.32,0.07,8.91,
592917,Skyscraper 2 - Hero City (Quarter Century Secret Rare),1st Edition,,,2.27,1.75,15.69,
592918,Destiny HERO - Disk Commander (Platinum Secret Rare),1st Edition,,,0.37,0.12,9.88,
592919,Destiny HERO - Disk Commander (Quarter Century Secret Rare),1st Edition,,,3.17,2.29,16.97,
592920,Elemental HERO Stratos (Platinum Secret Rare),1st Edition,,,2.88,1.65,19.99,
592921,Elemental HERO Stratos (Quarter Century Secret Rare),1st Edition,,,61.03,40.0,119.0,
592922,Blue-Eyes Ultimate Dragon (Platinum Secret Rare),1st Edition,,,3.61,2.15,24.99,
592923,Blue-Eyes Ultimate Dragon (Quarter Century Secret Rare),1st Edition,,,65.29,47.9,149.99,
592924,Crystal Beast Sapphire Pegasus (Platinum Secret Rare),1st Edition,,,0.77,0.25,8.18,
592925,Crystal Beast Sapphire Pegasus (Quarter Century Secret Rare),1st Edition,,,11.47,9.93,49.99,
592926,Raiza the Storm Monarch (Platinum Secret Rare),1st Edition,,,2.12,1.4,9.99,
592927,Raiza the Storm Monarch (Quarter Century Secret Rare),1st Edition,,,13.39,11.95,40.0,
592928,Ancient City - Rainbow Ruins (Platinum Secret Rare),1st Edition,,,0.27,0.09,8.91,
592929,Ancient City - Rainbow Ruins (Quarter Century Secret Rare),1st Edition,,,3.17,1.79,25.99,
592930,Rare Value (Platinum Secret Rare),1st Edition,,,0.3,0.11,8.91,
592931,Rare Value (Quarter Century Secret Rare),1st Edition,,,1.74,1.26,24.94,
592932,Eradicator Epidemic Virus (Platinum Secret Rare),1st Edition,,,1.24,0.83,9.88,
592933,Eradicator Epidemic Virus (Quarter Century Secret Rare),1st Edition,,,18.5,16.0,99.99,
592934,Elemental HERO Neos Alius (Platinum Secret Rare),1st Edition,,,0.65,0.6,9.88,
592935,Elemental HERO Neos Alius (Quarter Century Secret Rare),1st Edition,,,14.57,14.25,32.99,
592936,Zombie Master (Platinum Secret Rare),1st Edition,,,0.6,0.42,9.95,
592937,Zombie Master (Quarter Century Secret Rare),1st Edition,,,4.94,3.99,45.0,
592938,Il Blud (Platinum Secret Rare),1st Edition,,,0.35,0.15,9.88,
592939,Il Blud (Quarter Century Secret Rare),1st Edition,,,4.5,3.49,19.99,
592940,Dark Bribe (Platinum Secret Rare),1st Edition,,,0.94,0.5,9.84,
592941,Dark Bribe (Quarter Century Secret Rare),1st Edition,,,10.76,7.52,27.99,
592942,Trade-In (Platinum Secret Rare),1st Edition,,,1.88,0.99,9.99,
592943,Trade-In (Quarter Century Secret Rare),1st Edition,,,14.92,14.92,39.0,
592944,Test Tiger (Platinum Secret Rare),1st Edition,,,2.25,0.85,9.99,
592945,Test Tiger (Quarter Century Secret Rare),1st Edition,,,8.48,6.0,19.99,
592946,Yubel - Terror Incarnate (Platinum Secret Rare),1st Edition,,,0.97,0.45,9.99,
592947,Yubel - Terror Incarnate (Quarter Century Secret Rare),1st Edition,,,14.41,12.18,50.0,
592948,Yubel - The Ultimate Nightmare (Platinum Secret Rare),1st Edition,,,0.77,0.45,9.99,
592949,Yubel - The Ultimate Nightmare (Quarter Century Secret Rare),1st Edition,,,8.59,7.51,28.6,
592950,Cyber Valley (Platinum Secret Rare),1st Edition,,,1.2,0.75,9.89,
592951,Cyber Valley (Quarter Century Secret Rare),1st Edition,,,9.94,7.92,50.0,
592952,Elemental HERO Prisma (Platinum Secret Rare),1st Edition,,,1.32,1.0,10.0,
592953,Elemental HERO Prisma (Quarter Century Secret Rare),1st Edition,,,16.35,14.49,100.0,
592954,Caius the Shadow Monarch (Platinum Secret Rare),1st Edition,,,7.24,5.81,16.69,
592955,Caius the Shadow Monarch (Quarter Century Secret Rare),1st Edition,,,55.45,53.46,249.98,
592956,Fossil Dyna Pachycephalo (Platinum Secret Rare),1st Edition,,,3.63,2.25,9.99,
592957,Fossil Dyna Pachycephalo (Quarter Century Secret Rare),1st Edition,,,31.08,24.99,79.99,
592958,Judgment Dragon (Platinum Secret Rare),1st Edition,,,2.24,1.62,14.99,
592959,Judgment Dragon (Quarter Century Secret Rare),1st Edition,,,28.81,25.96,99.99,
592960,Substitoad (Platinum Secret Rare),1st Edition,,,6.01,4.0,12.99,
592961,Substitoad (Quarter Century Secret Rare),1st Edition,,,22.15,18.95,59.5,
592962,Gladiator Beast Gyzarus (Platinum Secret Rare),1st Edition,,,0.87,0.52,9.95,
592963,Gladiator Beast Gyzarus (Quarter Century Secret Rare),1st Edition,,,9.34,5.82,45.0,
592964,Junk Synchron (Platinum Secret Rare),1st Edition,,,2.61,1.5,19.99,
592965,Junk Synchron (Quarter Century Secret Rare),1st Edition,,,26.59,23.99,75.0,
592966,Colossal Fighter (Platinum Secret Rare),1st Edition,,,1.36,0.4,19.99,
592967,Colossal Fighter (Quarter Century Secret Rare),1st Edition,,,16.11,14.0,75.99,
592968,Krebons (Platinum Secret Rare),1st Edition,,,1.09,0.52,9.85,
592969,Krebons (Quarter Century Secret Rare),1st Edition,,,8.0,6.92,20.0,
592970,Goyo Guardian (Platinum Secret Rare),1st Edition,,,1.54,0.99,9.99,
592971,Goyo Guardian (Quarter Century Secret Rare),1st Edition,,,10.92,9.5,74.95,
592972,Geartown (Platinum Secret Rare),1st Edition,,,1.09,0.68,8.91,
592973,Geartown (Quarter Century Secret Rare),1st Edition,,,9.29,5.15,40.0,
592974,Kunai with Chain (Platinum Secret Rare),1st Edition,,,0.52,0.15,9.88,
592975,Kunai with Chain (Quarter Century Secret Rare),1st Edition,,,3.46,2.63,21.95,
592976,Zombie World (Platinum Secret Rare),1st Edition,,,0.91,0.51,9.99,
592977,Zombie World (Quarter Century Secret Rare),1st Edition,,,11.92,19.98,39.95,
592978,Thunder King Rai-Oh (Platinum Secret Rare),1st Edition,,,4.95,4.23,24.99,
592979,Thunder King Rai-Oh (Quarter Century Secret Rare),1st Edition,,,35.31,27.7,99.99,
592980,Plaguespreader Zombie (Platinum Secret Rare),1st Edition,,,2.32,0.99,9.99,
592981,Plaguespreader Zombie (Quarter Century Secret Rare),1st Edition,,,12.0,10.0,49.95,
592982,The White Stone of Legend (Platinum Secret Rare),1st Edition,,,0.69,0.25,6.49,
592983,The White Stone of Legend (Quarter Century Secret Rare),1st Edition,,,11.02,11.57,39.99,
592984,Secret Village of the Spellcasters (Platinum Secret Rare),1st Edition,,,1.76,1.25,9.99,
592985,Secret Village of the Spellcasters (Quarter Century Secret Rare),1st Edition,,,12.95,14.0,45.0,
592986,Gorz the Emissary of Darkness (Platinum Secret Rare),1st Edition,,,2.43,2.35,8.14,
592987,Gorz the Emissary of Darkness (Quarter Century Secret Rare),1st Edition,,,25.97,23.0,89.95,
592988,Dandylion (Platinum Secret Rare),1st Edition,,,2.13,1.87,7.85,
592989,Dandylion (Quarter Century Secret Rare),1st Edition,,,23.66,22.0,50.0,
592990,Red-Eyes Darkness Metal Dragon (Platinum Secret Rare),1st Edition,,,4.04,3.21,19.99,
592991,Red-Eyes Darkness Metal Dragon (Quarter Century Secret Rare),1st Edition,,,30.66,30.63,57.15,
592992,Armory Arm (Platinum Secret Rare),1st Edition,,,6.05,4.38,19.99,
592993,Armory Arm (Quarter Century Secret Rare),1st Edition,,,15.22,12.98,59.95,
592994,Debris Dragon (Platinum Secret Rare),1st Edition,,,1.75,0.78,9.88,
592995,Debris Dragon (Quarter Century Secret Rare),1st Edition,,,16.9,19.97,49.89,
592996,Blackwing - Gale the Whirlwind (Platinum Secret Rare),1st Edition,,,0.73,0.45,9.84,
592997,Blackwing - Gale the Whirlwind (Quarter Century Secret Rare),1st Edition,,,16.22,14.0,50.0,
593001,Dark End Dragon (Platinum Secret Rare),1st Edition,,,4.73,3.5,19.95,
593005,Dark End Dragon (Quarter Century Secret Rare),1st Edition,,,14.61,12.0,63.68,
593012,Blackwing - Kalut the Moon Shadow (Platinum Secret Rare),1st Edition,,,2.27,1.49,19.99,
593016,Blackwing - Kalut the Moon Shadow (Quarter Century Secret Rare),1st Edition,,,15.01,12.95,99.95,
593021,Koa'ki Meiru Drago (Platinum Secret Rare),1st Edition,,,2.19,0.63,9.89,
593026,Koa'ki Meiru Drago (Quarter Century Secret Rare),1st Edition,,,13.47,12.24,30.0,
593031,Black Whirlwind (Platinum Secret Rare),1st Edition,,,1.26,0.98,9.99,
593036,Black Whirlwind (Quarter Century Secret Rare),1st Edition,,,18.44,16.59,99.99,
593040,Infernity Archfiend (Platinum Secret Rare),1st Edition,,,0.69,0.1,9.88,
593044,Infernity Archfiend (Quarter Century Secret Rare),1st Edition,,,8.47,8.89,30.0,
593048,X-Saber Airbellum (Platinum Secret Rare),1st Edition,,,0.61,0.3,9.99,
593051,X-Saber Airbellum (Quarter Century Secret Rare),1st Edition,,,8.29,5.29,49.95,
593052,Ally of Justice Catastor (Platinum Secret Rare),1st Edition,,,1.25,0.99,10.0,
593053,Ally of Justice Catastor (Quarter Century Secret Rare),1st Edition,,,11.56,9.99,69.0,
593054,Tragoedia (Platinum Secret Rare),1st Edition,,,1.48,1.0,7.95,
593055,Tragoedia (Quarter Century Secret Rare),1st Edition,,,14.4,12.22,49.95,
593056,Blackwing - Vayu the Emblem of Honor (Platinum Secret Rare),1st Edition,,,1.34,1.0,9.88,
593057,Blackwing - Vayu the Emblem of Honor (Quarter Century Secret Rare),1st Edition,,,18.05,14.81,42.78,
593058,Fishborg Blaster (Platinum Secret Rare),1st Edition,,,0.97,0.3,9.84,
593059,Fishborg Blaster (Quarter Century Secret Rare),1st Edition,,,6.06,4.58,49.99,
593060,XX-Saber Gottoms (Platinum Secret Rare),1st Edition,,,1.05,0.3,8.18,
593061,XX-Saber Gottoms (Quarter Century Secret Rare),1st Edition,,,9.23,5.92,29.99,
593062,"Brionac, Dragon of the Ice Barrier (Platinum Secret Rare)",1st Edition,,,1.46,1.0,9.84,
593063,"Brionac, Dragon of the Ice Barrier (Quarter Century Secret Rare)",1st Edition,,,26.85,26.84,149.0,
593064,Quickdraw Synchron (Platinum Secret Rare),1st Edition,,,1.13,0.75,9.95,
593065,Quickdraw Synchron (Quarter Century Secret Rare),1st Edition,,,15.85,15.49,29.99,
593066,Gateway of the Six (Platinum Secret Rare),1st Edition,,,0.91,0.44,8.91,
593067,Gateway of the Six (Quarter Century Secret Rare),1st Edition,,,15.23,11.84,29.5,
593068,Obelisk the Tormentor (Platinum Secret Rare),1st Edition,,,3.43,2.7,502.87,
593069,Obelisk the Tormentor (Quarter Century Secret Rare),1st Edition,,,25.4,25.99,149.95,
593070,Elemental HERO Absolute Zero (Platinum Secret Rare),1st Edition,,,6.35,4.49,20.0,
593071,Elemental HERO Absolute Zero (Quarter Century Secret Rare),1st Edition,,,33.58,33.0,65.0,
593072,Drill Warrior (Platinum Secret Rare),1st Edition,,,0.94,0.33,9.88,
593073,Drill Warrior (Quarter Century Secret Rare),1st Edition,,,6.68,4.86,30.0,
593074,Machina Fortress (Platinum Secret Rare),1st Edition,,,2.93,1.95,9.95,
593075,Machina Fortress (Quarter Century Secret Rare),1st Edition,,,25.83,22.4,60.0,
593076,Machina Gearframe (Platinum Secret Rare),1st Edition,,,4.76,1.5,14.86,
593077,Machina Gearframe (Quarter Century Secret Rare),1st Edition,,,35.43,35.43,100.0,
593078,Starlight Road (Platinum Secret Rare),1st Edition,,,1.0,0.7,9.88,
593079,Starlight Road (Quarter Century Secret Rare),1st Edition,,,16.71,16.69,37.8,
593080,Ronintoadin (Platinum Secret Rare),1st Edition,,,0.68,0.2,5.0,
593081,Ronintoadin (Quarter Century Secret Rare),1st Edition,,,5.88,4.13,49.95,
593082,Herald of Perfection (Platinum Secret Rare),1st Edition,,,0.59,0.24,9.88,
593083,Herald of Perfection (Quarter Century Secret Rare),1st Edition,,,4.03,3.18,45.0,
593084,Naturia Beast (Platinum Secret Rare),1st Edition,,,0.75,0.48,9.84,
593085,Naturia Beast (Quarter Century Secret Rare),1st Edition,,,14.6,14.9,99.95,
593086,Fabled Raven (Platinum Secret Rare),1st Edition,,,0.36,0.15,9.88,
593087,Fabled Raven (Quarter Century Secret Rare),1st Edition,,,2.43,1.9,27.97,
593088,Scrap Dragon (Platinum Secret Rare),1st Edition,,,0.64,0.31,9.88,
593089,Scrap Dragon (Quarter Century Secret Rare),1st Edition,,,5.3,4.38,99.95,
593090,Horn of the Phantom Beast (Platinum Secret Rare),1st Edition,,,0.24,0.05,9.88,
593091,Horn of the Phantom Beast (Quarter Century Secret Rare),1st Edition,,,1.31,0.75,50.0,
593092,Jurrac Guaiba (Platinum Secret Rare),1st Edition,,,0.44,0.1,9.89,
593093,Jurrac Guaiba (Quarter Century Secret Rare),1st Edition,,,5.32,3.0,15.94,
593094,Naturia Barkion (Platinum Secret Rare),1st Edition,,,0.49,0.15,10.0,
593095,Naturia Barkion (Quarter Century Secret Rare),1st Edition,,,5.47,4.5,39.99,
593096,Slifer the Sky Dragon (Platinum Secret Rare),1st Edition,,,3.32,2.5,18.99,
593097,Slifer the Sky Dragon (Quarter Century Secret Rare),1st Edition,,,34.26,29.32,149.95,
593098,Glow-Up Bulb (Platinum Secret Rare),1st Edition,,,2.14,0.64,20.0,
593099,Glow-Up Bulb (Quarter Century Secret Rare),1st Edition,,,19.72,11.99,49.99,
593100,Vanity's Emptiness (Platinum Secret Rare),1st Edition,,,1.07,0.8,29.99,
593101,Vanity's Emptiness (Quarter Century Secret Rare),1st Edition,,,11.76,8.97,39.99,
593102,Genex Ally Birdman (Platinum Secret Rare),1st Edition,,,0.26,0.03,9.88,
593103,Genex Ally Birdman (Quarter Century Secret Rare),1st Edition,,,3.39,2.32,40.0,
593104,Dragon Ravine (Platinum Secret Rare),1st Edition,,,1.41,0.95,8.91,
593105,Dragon Ravine (Quarter Century Secret Rare),1st Edition,,,20.17,36.6,99.99,
593106,Legendary Six Samurai - Kizan (Platinum Secret Rare),1st Edition,,,2.46,1.41,11.99,
593107,Legendary Six Samurai - Kizan (Quarter Century Secret Rare),1st Edition,,,17.92,15.99,28.73,
593108,Legendary Six Samurai - Shi En (Platinum Secret Rare),1st Edition,,,0.95,0.74,19.99,
593109,Legendary Six Samurai - Shi En (Quarter Century Secret Rare),1st Edition,,,6.5,6.5,19.98,
593110,Reborn Tengu (Platinum Secret Rare),1st Edition,,,0.62,0.39,9.99,
593111,Reborn Tengu (Quarter Century Secret Rare),1st Edition,,,8.04,6.64,20.21,
593112,Master Hyperion (Platinum Secret Rare),1st Edition,,,0.33,0.07,8.18,
593113,Master Hyperion (Quarter Century Secret Rare),1st Edition,,,6.4,4.1,39.99,
593114,Miracle Contact (Platinum Secret Rare),1st Edition,,,0.4,0.1,7.21,
593115,Miracle Contact (Quarter Century Secret Rare),1st Edition,,,4.93,3.49,28.88,
593116,"Reactan, Dragon Ruler of Pebbles (Platinum Secret Rare)",1st Edition,,,0.56,0.28,20.0,
593117,"Reactan, Dragon Ruler of Pebbles (Quarter Century Secret Rare)",1st Edition,,,10.06,10.0,75.0,
593118,"Stream, Dragon Ruler of Droplets (Platinum Secret Rare)",1st Edition,,,0.82,0.35,15.0,
593119,"Stream, Dragon Ruler of Droplets (Quarter Century Secret Rare)",1st Edition,,,11.2,9.7,50.0,
593120,"Burner, Dragon Ruler of Sparks (Platinum Secret Rare)",1st Edition,,,0.63,0.05,19.75,
593121,"Burner, Dragon Ruler of Sparks (Quarter Century Secret Rare)",1st Edition,,,9.9,10.41,69.99,
593122,"Lightning, Dragon Ruler of Drafts (Platinum Secret Rare)",1st Edition,,,0.68,0.25,15.0,
593123,"Lightning, Dragon Ruler of Drafts (Quarter Century Secret Rare)",1st Edition,,,14.04,13.04,80.0,
593124,Dark Magician Girl the Dragon Knight (Platinum Secret Rare),1st Edition,,,4.04,3.57,19.99,
593125,Dark Magician Girl the Dragon Knight (Quarter Century Secret Rare),1st Edition,,,41.42,29.43,129.99,
593126,"Shurit, Strategist of the Nekroz (Platinum Secret Rare)",1st Edition,,,0.89,0.45,9.99,
593127,"Shurit, Strategist of the Nekroz (Quarter Century Secret Rare)",1st Edition,,,7.82,5.85,35.0,
593128,Nekroz of Brionac (Platinum Secret Rare),1st Edition,,,2.91,1.93,15.0,
593129,Nekroz of Brionac (Quarter Century Secret Rare),1st Edition,,,23.01,17.31,99.99,
593130,Nekroz of Trishula (Platinum Secret Rare),1st Edition,,,0.66,0.28,10.0,
593131,Nekroz of Trishula (Quarter Century Secret Rare),1st Edition,,,5.13,3.5,35.0,
593132,Nekroz of Unicore (Platinum Secret Rare),1st Edition,,,1.02,0.25,8.18,
593133,Nekroz of Unicore (Quarter Century Secret Rare),1st Edition,,,12.17,10.1,49.99,
593134,Nekroz of Valkyrus (Platinum Secret Rare),1st Edition,,,0.6,0.36,20.0,
593135,Nekroz of Valkyrus (Quarter Century Secret Rare),1st Edition,,,7.0,6.98,30.0,
593136,Anti-Magic Arrows (Platinum Secret Rare),1st Edition,,,0.65,0.1,7.21,
593137,Anti-Magic Arrows (Quarter Century Secret Rare),1st Edition,,,5.95,2.0,24.99,
593138,Card of Demise (Platinum Secret Rare),1st Edition,,,1.14,0.95,9.99,
593139,Card of Demise (Quarter Century Secret Rare),1st Edition,,,9.68,9.65,59.99,
593140,Palladium Oracle Mahad (Platinum Secret Rare),1st Edition,,,1.68,1.5,9.88,
593141,Palladium Oracle Mahad (Quarter Century Secret Rare),1st Edition,,,6.07,8.99,30.0,
593142,Full Force Virus (Platinum Secret Rare),1st Edition,,,0.52,0.15,9.88,
593143,Full Force Virus (Quarter Century Secret Rare),1st Edition,,,6.97,5.0,23.0,
593144,Dark Magician the Dragon Knight (Platinum Secret Rare),1st Edition,,,2.63,2.19,19.99,
593145,Dark Magician the Dragon Knight (Quarter Century Secret Rare),1st Edition,,,27.44,24.99,85.78,
593146,Sky Striker Mobilize - Engage! (Platinum Secret Rare),1st Edition,,,7.08,6.0,33.0,
